Respondent ID,Collector ID,Which country perspective will you share in this survey?,State/Province,"Please confirm your region, based on the Council’s regional classification.",Which sector do you represent?,What is your primary energy focus?,What is the stage of your organisation?,What is your current role within the organization?,What is your gender?,What is your age group?,Are you a part of the Council’s Global or National Future Energy Leaders programme?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,Company
1.15006E+11,437952640,India,New Delhi,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,Very High,Very High,Very High,Very High,High,Medium,High,Low,High,Low,Medium,Low,High,Low,High,High,Low,Low,Very Low,Very Low,Very Low,Very Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,High,Low,Medium,Low,Medium,Low,Medium,Low,High,Medium,
1.15006E+11,437952640,Kenya,,Africa,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Female,<35,No,High,Very High,Very High,Very High,Very High,Medium,Very High,Very High,Very High,High,Very High,High,Very High,Medium,Very High,High,Very High,High,High,Medium,Very High,High,Very High,Very High,High,High,Very High,Very High,Very High,High,Very High,High,Very High,High,Very High,High,High,Medium,High,Medium,High,Medium,High,High,High,Very High,Strathmore University
1.15006E+11,438083829,China,,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,50-65,,High,Medium,Medium,Medium,High,Low,Medium,Medium,Medium,Low,Medium,Low,High,Medium,High,Medium,Medium,Low,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,High,Medium,Medium,Low,High,Medium,High,Low,Medium,Low,Medium,Medium,Medium,High,
1.15006E+11,437952846,Austria,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Female,50-65,,High,Very High,High,Medium,Very Low,DK,Low,Low,High,Medium,Very High,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,Very Low,DK,High,Medium,Medium,Low,Low,Low,Low,Low,High,Low,Very Low,Low,Very High,Medium,Very High,Medium,Very High,Low,Low,Low,Low,Low,High,Medium,VERBUND Hydro Power GmbH
1.15006E+11,437952841,South Africa,,Africa,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Board or Advisory Role,Female,50-65,,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Very High,High,High,High,Medium,Medium,Medium,High,High,High,High,High,Very High,High,Very High,Medium,High,High,High,High,Medium,High,Very High,High,High,High,High,High,Medium,High,High,High,High,Medium,High,South African National Energy Association (SANEA)
1.15006E+11,438080535,Brunei Darussalam,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,35-50,,Very High,Very Low,High,Very Low,Very High,Very Low,High,Very Low,Very High,Very Low,High,Very Low,Very High,Very Low,High,Very Low,Medium,Medium,High,Very Low,High,Very Low,High,Very Low,Very High,Very Low,High,Very Low,Medium,Medium,High,Very Low,High,Very Low,High,Very Low,Very High,Very Low,High,Very Low,High,Very Low,Medium,Very Low,Very High,Very Low,Hainan International Economic Development Bureau
1.15006E+11,437952640,Türkiye,,Europe,Government / Public Sector,,,Mid-Level,Male,<35,Yes,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,High,High,High,High,High,High,High,High,High,High,High,High,High,EPİAŞ
1.15006E+11,438080535,China,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Start-up or Scale-up,Senior-Level,Male,<35,Yes,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,Very High,Medium,High,Low,High,Medium,Medium,Medium,Low,Low,High,Low,High,Low,High,Very Low,High,Very Low,Very High,Very Low,
1.15006E+11,438080535,China,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,No,Very High,Very High,High,High,High,High,Very High,High,High,Medium,Medium,Medium,High,Medium,High,High,High,Medium,High,Medium,Medium,Low,Very High,High,High,Medium,Medium,Medium,Very High,High,High,High,High,Medium,Very High,High,High,Low,Very High,High,Medium,High,Low,High,Very High,High,Powerchina International
1.15006E+11,438123497,Indonesia,,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Female,50-65,,Medium,Medium,High,Medium,Medium,Medium,Low,Very High,Very High,Very High,Low,Very High,Medium,Very High,High,High,Medium,High,Low,High,High,Medium,Medium,Very High,Low,Very High,Low,Very High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,Very High,Medium,Very High,Lembaga Advokasi Konsumen Rentan (Vulnerable Consumer Advocacy Institute)
1.15006E+11,437952933,Uruguay,,Latin America and the Caribbean,Other (please specify),,,Mid-Level,Male,<35,Yes,Medium,Very High,High,Medium,Low,Low,High,Medium,Very High,Medium,DK,DK,Very High,Medium,Medium,Medium,High,Medium,Very High,Medium,Very High,Medium,Medium,Low,Low,Medium,Very High,Medium,Very High,Medium,Low,DK,Medium,Low,Low,Medium,Medium,Low,High,Medium,Very High,Medium,Very High,Medium,Low,Medium,Proyectos Ingeniería SA
1.15006E+11,438080535,China,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Female,35-50,,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,Medium,Low,Low,Low,Low,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,High,Low,High,Low,Medium,Low,High,Low,High,Low,Low,Low,Medium,Low,High,Low,High,Low,High,Low,High,Low,High,Low,China Huadian Green Energy Co. Ltd
1.15006E+11,438004238,Australia,NSW,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,50-65,,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Very High,Low,Medium,Low,Medium,Low,Very High,Low,High,Low,Very High,Low,High,Low,Low,Low,Medium,Low,Medium,Low,High,Low,High,Low,High,Low,High,Low,Very High,Low,Not Applicable,Low,Not Applicable,Low,High,Low,UNSW
1.15006E+11,437952640,Australia,Queensland,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Start-up or Scale-up,Top-Level,Male,65+,,High,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Medium,Very High,Medium,Medium,Medium,Medium,Medium,Very High,Medium,Very High,Medium,Very High,Medium,Very High,Medium,Very High,High,Medium,High,Very High,High,High,High,High,Medium,Very High,High,Medium,Medium,Very High,Medium,Very High,Medium,Circle Energy Pty Ltd
1.15006E+11,437952850,Ghana,,Africa,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Female,<35,No,Very High,Low,High,Medium,Medium,Medium,Very High,Low,Low,Low,High,High,Very High,Medium,Medium,Medium,Medium,Very Low,Very High,Very Low,High,Medium,Very High,High,High,Medium,High,Medium,Low,Low,Medium,Low,Very High,Low,Medium,Low,Very High,Very High,Medium,High,Medium,Medium,High,Very Low,Very High,High,Eni
1.15006E+11,437952933,Uruguay,,Latin America and the Caribbean,Government / Public Sector,,,Mid-Level,Female,35-50,,High,High,High,High,High,High,Very High,High,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Medium,High,High,High,Low,High,High,High,Medium,High,High,High,Medium,High,DK,High,DK,DK,DK,DK,DK,High,Medium,DK,DK,High,Medium,
1.15006E+11,437952640,Colombia,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Start-up or Scale-up,Board or Advisory Role,Male,65+,,Medium,Low,High,Medium,High,Medium,Medium,High,High,High,High,Very High,Very High,High,Medium,Medium,Very Low,Very Low,High,High,High,Medium,Very High,High,Low,Low,High,High,High,High,High,High,Low,Low,High,Medium,High,High,High,High,DK,DK,DK,DK,Low,Low,Independiente 
1.15006E+11,437952640,Colombia,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Top-Level,Female,65+,,High,Very High,High,High,Medium,Medium,High,High,Very High,Very High,High,High,Very High,Very High,High,High,Very High,High,Very High,Very High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Very High,Very High,Very High,Medium,High,High,Medium,Very High,Medium,Medium,High,High,Upsistemas 
1.15006E+11,437952640,Bosnia and Herzegovina,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Board or Advisory Role,Male,50-65,,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Very High,Medium,Very High,Very High,Very High,High,High,Very High,High,High,Very High,High,High,High,Very High,High,Very High,Very High,Very High,Very High,Very High,Very High,
1.15006E+11,437952640,Colombia,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Board or Advisory Role,Male,50-65,,High,High,High,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Low,Medium,Medium,High,High,Medium,High,Medium,Medium,High,High,Medium,High,Medium,Medium,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Low,Medium,High,Medium,Powergroup
1.15006E+11,437952933,Uruguay,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,<35,Yes,Medium,High,High,Medium,Low,High,Medium,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Low,Low,High,Very High,Medium,Medium,Medium,High,Low,Medium,Medium,Medium,High,Medium,Medium,High,High,High,Low,Medium,Medium,High,High,High,Medium,Very High,Low,Low,Very High,High,Ventus / NFEL UY
1.15006E+11,437952846,Austria,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,No,Medium,Low,Very High,Low,High,Low,Very High,Low,Very High,Medium,High,Low,DK,Low,Medium,Medium,Medium,Very Low,High,High,DK,DK,Very High,Low,Low,Low,Very High,Low,Very High,Low,Medium,Low,Medium,Medium,Medium,Low,Medium,DK,Medium,DK,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Medium,Very High,
1.15006E+11,437952640,Uruguay,,Latin America and the Caribbean,Government / Public Sector,,,Senior-Level,Male,35-50,,Low,Medium,Low,Medium,Medium,Medium,High,High,Medium,High,Very High,High,Very High,Very High,High,High,Medium,Medium,High,Medium,Very High,High,Low,Low,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Low,MIEM
1.15006E+11,437952640,Austria,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,Very High,Very High,High,Medium,Low,High,Medium,High,Very High,Low,Medium,Low,High,Low,Low,Medium,Medium,Low,High,Low,High,Low,Low,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Low,Very High,Medium,Medium,Medium,Low,Low,Low,Low,High,High,
1.15006E+11,437952640,Uruguay,,Latin America and the Caribbean,Government / Public Sector,,,Senior-Level,Male,50-65,,Medium,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,High,Medium,High,Medium,Very High,Very High,High,Medium,High,Very High,Very High,High,Very High,Very High,Very High,Very High,High,Medium,DNE-MIEM
1.15005E+11,437952640,France,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Hybrid or Transition Technologies (CCUS, bioenergy, hydrogen etc.)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Very High,Very High,High,High,Very High,Very High,Medium,Medium,Very High,Very High,High,High,Low,Medium,Low,Medium,DK,DK,DK,DK,DK,DK,Medium,Low,Low,Low,Medium,Low,Very High,High,Very High,Low,Very High,Low,Very High,Medium,Very High,Medium,DK,DK,Low,Low,Medium,Medium,High,Low,
1.15005E+11,437936611,Portugal,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,65+,,Very High,High,High,Very High,Not Applicable,Not Applicable,High,Very High,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,High,High,Very High,High,High,High,High,Very High,Medium,High,Very High,Medium,Not Applicable,Not Applicable,High,High,High,Medium,Very High,Very High,Medium,Medium,High,Very High,Not Applicable,Not Applicable,Low,High,Not Applicable,Not Applicable,
1.15005E+11,437936611,Portugal,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,Low,Medium,Medium,High,Low,Very High,Low,Medium,Medium,Very High,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Medium,High,High,High,Medium,Medium,High,High,High,High,High,Medium,Very High,Medium,Low,Low,Very High,Very High,
1.15005E+11,437952640,Bosnia and Herzegovina,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Start-up or Scale-up,Senior-Level,Female,<35,No,Very High,Very High,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,High,High,High,High,High,High,Very High,High,Very High,High,Very High,High,Very High,High,Very High,Very High,Very High,Very High,Very High,High,High,High,Very High,Very High,Very High,High,Very High,Very High,Very High,High,
1.15005E+11,437952640,Bosnia and Herzegovina,,Europe,Other (please specify),,,Senior-Level,Female,50-65,,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,High,Very High,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Medium,Very High,High,High,
1.15005E+11,437952640,Bosnia and Herzegovina,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,35-50,,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,High,Very High,Very High,Very High,Very High,Very High,High,Very High,High,High,High,High,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,High,Very High,High,Very High,High,Very High,Very High,Very High,High,Very High,High,Very High,Very High,Very High,Very High,Very High,Very High,
1.15005E+11,437952640,Bosnia and Herzegovina,,Europe,Other (please specify),,,Board or Advisory Role,Male,35-50,,Very High,Very High,Very High,Very High,Very High,Very High,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,High,High,Very High,Very High,High,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,High,High,Very High,High,High,High,Very High,High,Very High,High,
1.15005E+11,437952846,Austria,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Very High,Very High,High,High,Medium,Low,High,Low,High,High,High,High,High,Medium,High,Very High,High,High,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Very High,Medium,Medium,High,Medium,High,High,Medium,Medium,High,High,
1.15005E+11,437952640,Bosnia and Herzegovina,,Europe,"Consumer / End-User Sector (commercial, industrial, residential, etc.)",,Start-up or Scale-up,Senior-Level,Female,<35,No,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,High,Very High,High,Very High,High,High,Very High,High,Very High,Very High,Very High,Very High,Very High,Very High,High,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,High,
